source_name	display_name	source_material	display_systems	segments	triangles	source
uv1_post	uv1 post	uterus	reproductive	1	2112	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
uv3_post	uv3 post	uterus	reproductive	1	896	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
uv3_ant	uv3 ant	uterus	reproductive	1	896	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
uv2_ant	uv2 ant	uterus	reproductive	1	2112	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
uv1_ant	uv1 ant	uterus	reproductive	1	2112	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
du	du	uterus	reproductive	1	2496	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
ut3_post	ut3 post	uterus	reproductive	1	1536	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
ut2_post	ut2 post	uterus	reproductive	1	2048	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
ut1_post	ut1 post	uterus	reproductive	1	4416	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
ut1_ant	ut1 ant	uterus	reproductive	1	4096	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
ut3_ant	ut3 ant	uterus	reproductive	1	2016	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
utse	utse	uterus	reproductive	1	8576	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
ut4_post	ut4 post	uterus	reproductive	1	1536	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
ut4_ant	ut4 ant	uterus	reproductive	1	1152	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
pharyn-intest-valve	pharyn-intest-valve	vpi_&_vir	digestive	1	4096	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
virr	virr	vpi_&_vir	digestive	1	832	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
virl	virl	vpi_&_vir	digestive	1	832	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vpi3_v	vpi3 v	vpi_&_vir	digestive	1	1888	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vpi3_d	vpi3 d	vpi_&_vir	digestive	1	1888	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vpi2_dl	vpi2 dl	vpi_&_vir	digestive	1	1872	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vpi2_v	vpi2 v	vpi_&_vir	digestive	1	2272	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vpi2_dr	vpi2 dr	vpi_&_vir	digestive	1	1872	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vpi1	vpi1	vpi_&_vir	digestive	1	8192	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vula	vula	vulva_epithelium	reproductive	1	1280	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vulb1	vulb1	vulva_epithelium	reproductive	1	1280	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vulb2	vulb2	vulva_epithelium	reproductive	1	1280	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vulc	vulc	vulva_epithelium	reproductive	1	1280	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vuld	vuld	vulva_epithelium	reproductive	1	1280	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vule	vule	vulva_epithelium	reproductive	1	2560	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vulf	vulf	vulva_epithelium	reproductive	1	1280	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vm1l_ant	vm1l ant	vulval_muscle	muscular;reproductive	1	576	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vm2r_ant	vm2r ant	vulval_muscle	muscular;reproductive	1	576	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vm2l_post	vm2l post	vulval_muscle	muscular;reproductive	1	576	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vm1r_ant	vm1r ant	vulval_muscle	muscular;reproductive	1	704	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vm1r_post	vm1r post	vulval_muscle	muscular;reproductive	1	704	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vm1l_post	vm1l post	vulval_muscle	muscular;reproductive	1	704	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vm2r_post	vm2r post	vulval_muscle	muscular;reproductive	1	576	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
vm2l_ant	vm2l ant	vulval_muscle	muscular;reproductive	1	576	https://github.com/openworm/wormbrowser/blob/937839d19f505d0dff9aebb1e3bc69f7855942a8/org.openworm.wormbrowser/war/models/Virtual_Worm/Virtual_Worm_February_2012.js
